basin,pred_mean,pred_std,residual_mean,residual_std
40005,2.176087162941581,4.8912629502116065,0.2739858272494158,1.6318371641146465
40006,0.3367159338662707,0.4836746680826739,-0.1261318376435399,0.2797188218518863
40007,3.5423412733363757,4.501487560072444,-0.5742490865344364,2.02873313966561
40009,1.3278802873482436,2.1741858577893662,0.07722697165537197,0.951960971052104
4001,49.94203724057515,36.03800796510741,3.207415396251073,14.802465087720662
40010,2.1583840385942517,3.388983490837193,-0.18481440039544086,1.4334024828281646
40011,3.2694581480145994,3.360073610456108,0.2836500137730717,0.9460788338368948
40012,0.7129283465632134,0.6411096748564458,0.18661978359813783,0.2803005653412821
40013,0.7191282112049285,0.7432141847251861,0.350324095514739,1.13991177772
40016,0.5403114205111819,0.3725434796094891,0.021201091289758403,0.27143057786542024
40017,0.46951023242765916,0.6242785660090596,-0.1214637528020082,0.35597743816527044
40018,0.699002288813328,0.6628856671679577,0.17494111134693288,0.30927055401684733
40020,0.8093093988133295,1.055589797965578,0.07596668695789593,0.7524874350646256
40021,0.3782490741716106,0.5645431834580662,-0.02040339622802793,0.29923776918173617
40022,0.5446408124180748,0.7298812519178083,0.23234680259593066,0.558334170069746
4003,5.586502480251026,6.660761360491447,0.5854190317115747,3.0860549329108133
40033,0.40085135741077055,0.22089805273820484,0.12296424630783204,0.21088832742619126
4005,6.804094240346889,7.821084690859669,0.12329966070497032,3.586230284223358
4006,6.601925967252384,7.490061124070216,0.2976313265027567,3.0073136240166436
41001,0.22360693406307586,0.4182294832796948,0.22244502092942364,0.6796653283882556
41003,1.4014134461161525,2.5689851984542242,0.3669479534325486,1.9322743539460276
41004,3.5666988441259693,4.172812130753581,-1.0888029120422182,1.9481513931869436
41005,2.749332475431316,3.699683303750593,-0.37524754884820083,1.1924721750389595
41006,1.137307328041987,1.809643650827413,0.1673617619025591,1.425754207315084
41011,2.258669788950249,2.450327642406846,0.7376195805460977,1.2308188802432676
41012,1.3499549493482417,2.306790934893598,0.47512034482859883,1.7062267528144741
41013,0.20864413770311752,0.3611293994264993,-0.018361245279879507,0.17754346247590164
41014,6.968577423769965,12.090052945884318,-0.85875540877759,3.65723975218805
41016,0.32961295136786867,0.44876879273734804,-0.05777825557037883,0.223506644287986
41019,2.1884895807731626,3.773248575179529,-0.03971277936079417,1.582908204833869
