basin,nh_nse,gnn_nse,nh_kge,gnn_kge,nh_rmse,gnn_rmse,nh_mae,gnn_mae
41016,0.6827831923865249,0.7057584786542351,0.5968415811385981,0.6586442387466208,0.25601710646675946,0.24657149503080408,0.11377231869072603,0.09364519784329442
41019,0.8663965594264762,0.8637006727442347,0.9020738347604998,0.8972190807162502,0.9164040628883768,0.925603612533963,0.400825800530137,0.4061872172969642
41020,0.7478283682202459,0.7471754372907451,0.8188191176848283,0.8299780548821034,0.4802851363625813,0.4809065192861424,0.1787940083890411,0.18285428826585765
41022,0.8122740308248885,0.8150551198458388,0.8202874395551418,0.845412172092235,0.4274445185457692,0.4242664901079318,0.18982986177260272,0.18842726676936294
41023,0.8206700340577725,0.7793381640167819,0.8510919634492268,0.7992164083383922,0.1867285782280072,0.20713236844519947,0.1259017954471507,0.1466663805665694
41025,0.74760847933944,0.7623534747241973,0.6316827459596095,0.6723958806579595,1.4602793943266839,1.4169819276093047,0.5285562668958904,0.513065560592757
41027,0.677397289336883,0.6971732959184664,0.6033632149057822,0.648696044703994,0.5001545261940521,0.48458200454917044,0.14818806467123288,0.19612978747765866
41028,0.5663600479321281,0.5467804773302793,0.562163517827281,0.5031988304742032,0.3499061804370097,0.3577183955767087,0.13137108223047944,0.15722679210156093
41029,0.6705943907954928,0.6848010636115222,0.5576020326013871,0.5828817472943487,0.594778933441298,0.5818117051919499,0.17931907501538902,0.18195297816412384
42001,0.5740671429225865,0.6724173209041371,0.3879427039460779,0.6579905360859484,0.43934886026155284,0.38530034473469604,0.3115792472684932,0.2212302088730973
42003,0.807705700981614,0.8185968432637447,0.7084124232051883,0.7309872338779244,0.832163895804052,0.8082544145394983,0.46908980095216746,0.4899827404745756
42004,0.8562505201215611,0.8965930386854656,0.8532063709141618,0.8938750047268363,1.5722176365674791,1.3334735658749528,1.1434300594520548,0.8894772158579353
42006,0.906386416823771,0.9454297965985305,0.8214711943985018,0.8847679872867439,0.1979947325730693,0.15116873832603772,0.14896381212328766,0.11718959167815934
42008,0.8172615631126872,0.829647500198713,0.8657516596069653,0.8545252826198956,0.13009712394950063,0.12561080484538686,0.11003050689041095,0.08626352852774702
42010,0.8168537166155095,0.4125475573960262,0.7861942319847747,0.696775836935861,0.6549044062011431,1.1729114189150998,0.5007180554858934,1.0382862200702654
42011,0.4025323056278005,0.4373967812008489,0.412003048589194,0.4694569457310326,0.46246273199327,0.44876670993083423,0.1814042004589041,0.1604494708671927
42016,0.7055512464163313,0.664993933137198,0.8653082299557701,0.8401177459821347,0.5913676103083303,0.6307815907993729,0.531065898630137,0.5704603120347795
42024,0.9229644456126861,0.8435876749395184,0.8419029024212097,0.8096253685477003,0.4349133434675079,0.6197158616974807,0.3645178454794521,0.5016659578049613
42026,0.3779403449663242,0.6738224501325325,0.5119497965611136,0.8189937717824446,0.3076341841099904,0.2227643078763606,0.25538362724931507,0.14929025530656093
42027,0.8838938310300973,0.8369491641841834,0.8361048422006537,0.8247450279296504,0.18865479471267796,0.22356391918623336,0.1366380694238683,0.14963466361794767
43005,0.9587775501018603,0.9588057641822557,0.9569750739735657,0.963531108214996,0.3750553841564681,0.3749270117034383,0.2797722952465753,0.2595899727880345
43006,0.880544280960666,0.8942820564616781,0.8147288367572887,0.8638135062032481,0.6564011912640569,0.6175046615152341,0.3409335449381018,0.3137990859939972
43007,0.8187189431356059,0.8067050576300534,0.8595960785037329,0.8649300727908613,5.658268071923748,5.842753339590346,2.899784430136986,3.087713442564035
43008,0.9719161980405032,0.9720919253357176,0.9410489154619656,0.954283291211245,0.4099801104316851,0.40869542414963367,0.31794422099999997,0.31571583914191675
43009,0.8611538786056452,0.8550023676337413,0.9097992965917566,0.9019478489646608,4.006735474999226,4.094531818987437,1.71445517530137,1.8129957145969577
43014,0.8961351942914528,0.9148313103540264,0.931013530149741,0.9558634068820446,0.10523234031873914,0.09529168473558869,0.07446587861643836,0.06374689530505971
43017,0.8187544618605841,0.8309271155760731,0.8005711941438086,0.835228129872758,0.25382700772116945,0.245155222278819,0.1656844154271978,0.1499927295533647
